timestamp_us,lin_m,lin_b
1777478476958458,276003.3035620106,-10078.545622742724
1777478476968444,267686.54574063845,-10086.418225867666
1777478476978432,296249.9512774062,-10044.444695341906
1777478476988448,268099.4560815893,-10082.205033182898
1777478476998452,338260.2235796375,-10335.896806159688
1777478477008459,290195.98332358955,-10590.876140100381
1777478477018462,309644.3084314078,-10925.35250810083
1777478477028462,346852.0337971409,-11298.430740798862
1777478477038451,316448.1872572132,-11560.69789677238
1777478477048462,332471.98520504235,-11734.693820834653
1777478477058457,410989.08923955134,-11942.980959431616
1777478477068462,428746.5644644775,-12114.195391861933
1777478477078453,442822.5561269364,-12296.073268126544
1777478477088460,446513.39874119905,-12446.007260516506
1777478477098443,455252.79429289314,-12563.643502143774
1777478477108455,437684.1020534952,-12626.417028036349
1777478477118462,445705.9044593461,-12787.823042381575
1777478477128459,405570.368233802,-13006.100862716401
1777478477138457,450776.41050567443,-13280.280263857918
1777478477148456,462516.81934201095,-13474.231632892042
1777478477158461,417730.99891099986,-13692.570649035159
1777478477168451,438623.7580301166,-13972.261639782791
1777478477178462,443850.9710092612,-14342.981655845082
1777478477188462,477566.0143216068,-14779.000186988394
1777478477198454,471938.55889958487,-15156.61225769904
1777478477208461,464471.46600800275,-15552.471325551467
1777478477218459,460999.1543969558,-15920.622174508715
1777478477228459,457060.14526353276,-16340.338045756085
1777478477238460,483131.09379530244,-16708.777344006587
1777478477248458,488586.68314108514,-16994.519471851298
1777478477258458,570823.4231674296,-17177.900355620597
1777478477268460,519246.60495604697,-17457.649353156212
1777478477278462,590483.5502575329,-17684.25557489572
1777478477288447,490166.92302834423,-18067.077030227923
1777478477298453,578841.2903079061,-18388.216718578795
1777478477308462,487353.7030760258,-18722.75358161267
1777478477318462,549214.2325317296,-18998.314424149015
1777478477328460,609663.3588247622,-19193.9606294589
1777478477338460,556883.9915933947,-19458.744649585064
1777478477348462,501440.1026304448,-19693.062906038766
1777478477358462,544093.2532327276,-19845.225194169227
1777478477368428,546109.8194905674,-19948.43307211794
1777478477378451,485573.99224703584,-19728.887616358603
1777478477388454,511067.51895361167,-19608.043390572162
1777478477398460,561869.676517933,-19413.35751617283
1777478477408453,580626.4102986166,-19201.843297060062
1777478477418458,543814.0470212036,-19004.346484480055
1777478477428461,660672.0573990165,-18767.80391515697
1777478477438460,599230.6787439432,-18598.11373618499
1777478477448461,564127.964578649,-18487.325993785948
1777478477458413,678104.7143396626,-18413.91246897168
1777478477468429,912073.6403846822,-18304.383122535037
1777478477478449,969539.4272798615,-18312.38780603841
1777478477488449,586577.2676223256,-18186.35805177495
1777478477498461,583278.1331195136,-18009.391375958203
1777478477508456,645634.8321324085,-17871.29710599108
1777478477518458,526196.6423708227,-17693.754287511718
1777478477528461,516856.53412129765,-17430.72777284905
1777478477538462,495478.1463437863,-17026.165292552374
1777478477548460,512158.0217483179,-16679.8979839734
1777478477558459,501926.4618613241,-16382.377735225311
1777478477568455,511536.5914543384,-16047.862007690997
1777478477578451,521339.259294545,-15697.110165874457
1777478477588461,463515.4673133243,-15412.926903204127
1777478477598462,447682.2711095019,-15062.118868516096
1777478477608459,481206.7830374766,-14730.280105993686
1777478477618462,456421.27081055305,-14394.073685566424
1777478477628462,446169.61161239614,-13917.410436476079
1777478477638461,395290.873485221,-13271.66828134396
1777478477648461,379871.66487492627,-12524.720585815676
1777478477658461,354602.53449015116,-11917.280242692217
1777478477668462,333954.4479646455,-11276.991499489515
1777478477678461,359160.983715175,-10711.482421789868
1777478477688462,285651.59724251076,-10078.06203809872
1777478477698462,288231.61822522094,-9460.478315403458
1777478477708459,296914.4673991232,-8912.685733368176
1777478477718462,263079.49776854255,-8378.702798741853
1777478477728461,238692.08574572002,-7966.199995254342
1777478477738462,271813.19207594363,-7695.759693890766
1777478477748450,231595.4497630372,-7342.338910991935
1777478477758461,254020.3313898523,-7152.828424808954
1777478477768456,220349.09430692683,-6876.209530014537
1777478477778450,223128.07685816428,-6732.781475595512
1777478477788447,256415.21699825415,-6607.633165305037
1777478477798461,196166.04974753896,-6338.03834414938
1777478477808451,198688.84512130197,-6188.834559327719
1777478477818445,237557.2311515082,-6169.916355759827
1777478477828459,225718.88724650486,-6023.794942240272
1777478477838450,205029.79104063153,-5871.912571433592
1777478477848459,167944.47680634874,-5731.944558289933
1777478477858460,186492.69839551038,-5916.338558217501
1777478477868455,170722.82382347644,-5700.082271651286
1777478477878457,180793.44573060278,-5809.78514604966
1777478477888452,200276.4980822438,-5953.5580559527525
1777478477898457,197900.4632211028,-6115.638241397985
1777478477908461,195236.99836267205,-6339.897111938967
1777478477918461,203732.76781544503,-6636.14630273986
1777478477928461,239066.74272666598,-7000.218197731687
1777478477938461,249255.63688704142,-7442.810814203829
1777478477948455,250521.34713895305,-7882.755287117215
1777478477958462,255103.14145525594,-8358.387045694544
1777478477968453,304783.7533104465,-8833.972881124211
1777478477978462,285965.591577722,-9144.044673255816
1777478477988449,291019.9785992467,-9471.828561383029
1777478477998462,286622.25633399736,-9913.580784467915
1777478478008460,316338.7331067533,-10530.518353762931
1777478478018458,310174.2273596442,-11122.546091882157
1777478478028461,334493.1213731824,-11633.69475686837
1777478478038459,376898.93745134666,-11995.678598380775
1777478478048461,398797.4872320148,-12395.333222666472
1777478478058457,390378.55627203156,-12785.665989915446
1777478478068452,410104.0156203752,-13099.077026325598
1777478478078459,409920.5071158373,-13396.235338005401
1777478478088461,428439.3402770699,-13765.492841169764
1777478478098461,442179.2233833223,-14234.57124395729
1777478478108462,393995.0947451036,-14885.897578128566
1777478478118457,430111.68348162447,-15655.697766934176
1777478478128455,456390.3133049436,-16213.543973806358
1777478478138462,530880.9302911947,-16534.020486661284
1777478478148462,533508.068377656,-16759.0625395999
1777478478158457,519864.6351547291,-17001.834919538185
1777478478168458,567206.281676388,-17240.472666809448
1777478478178455,543103.9651431079,-17560.247462768057
1777478478188450,491827.79223767674,-17869.888784651383
1777478478198461,498976.6083329072,-18114.04450153003
1777478478208461,496270.76119653916,-18367.12193650126
1777478478218458,553085.5967852604,-18570.109307238457
1777478478228448,599912.1409066812,-18783.126252577957
1777478478238462,609523.3484825916,-18887.222962963253
1777478478248462,422639.177744872,-18849.703257508976
1777478478258462,496675.41102423536,-18693.850793703317
1777478478268437,512935.40298145165,-18770.69548298269
1777478478278459,542740.958198067,-18742.810487502866
1777478478288433,545196.4742203603,-18493.241057081617
1777478478298453,497193.85658196965,-18361.256348691684
1777478478308441,618788.6614383024,-18267.34284792196
1777478478318451,596809.2713534118,-18194.820507809833
1777478478328454,606174.9354193803,-18121.431113934766
1777478478338461,544933.4843859882,-18028.425755075357
1777478478348462,566886.4472879125,-17760.99162250546
1777478478358456,560130.4412407873,-17613.89213827949
1777478478368452,491493.6543346336,-17478.93688814602
1777478478378454,509679.48838257656,-17175.74497120159
1777478478388462,566429.1948516798,-16963.7233526685
1777478478398455,582053.3694384203,-16702.26926019222
1777478478408462,519913.9275163451,-16416.585496594183
1777478478418461,478736.0255777553,-16078.434003498553
1777478478428462,443901.38405856176,-15705.715996863826
1777478478438462,454917.61058925226,-15267.334077278256
1777478478448454,449969.7638486669,-14937.338501794755
1777478478458462,495864.6333304556,-14576.245078721533
1777478478468462,436342.09071854485,-14172.83025098165
1777478478478461,430437.7336384395,-13668.936546834733
1777478478488462,393215.8079114635,-13098.267392394293
1777478478498457,417864.92087095254,-12667.176992121023
1777478478508462,349636.5548258017,-12221.396083163036
1777478478518462,345193.03639615467,-11747.102951600098
1777478478528461,382846.3026837614,-11340.960644133022
1777478478538462,321986.7891268929,-10936.683475222157
1777478478548457,324482.7433883497,-10609.635542139305
1777478478558461,320345.77675139933,-10314.41932946588
1777478478568462,357505.68000031327,-10025.488814522316
1777478478578461,303620.83004224155,-9689.992627469255
1777478478588459,324941.34386205766,-9387.139078994127
1777478478598461,318663.1864822016,-9201.361137131631
1777478478608453,268696.6384308683,-8945.940951261364
1777478478618453,273727.6356687373,-8756.565436366203
1777478478628443,246193.66932778258,-8465.109711068098
1777478478638452,283334.852246625,-8217.56368317872
1777478478648462,235100.89995641317,-7952.680958472654
1777478478658458,239270.91988466383,-7669.913714141243
1777478478668457,244871.06012450857,-7447.598524868905
1777478478678459,248145.53336233355,-7319.442184421609
1777478478688460,228208.17383652544,-7055.935489394413
1777478478698455,209160.1028847075,-6922.2138309384045
1777478478708400,250819.31167580947,-7054.129599445552
1777478478718378,257593.4050225022,-7213.567788833453
1777478478728461,222393.74291909102,-6796.423468160006
1777478478738338,208066.69100652976,-6841.9632655623645
1777478478748461,217331.05369938837,-6747.761208500746
1777478478758462,232262.17601280514,-7005.61036329579
1777478478768458,253921.8470212201,-7265.664516517168
1777478478778460,246978.04430312346,-7585.325036777173
1777478478788456,252380.28345171758,-8053.536986694555
1777478478798459,260413.11090622525,-8525.259252259128
1777478478808456,295866.2272367737,-9043.830823953776
1777478478818462,271770.3752395453,-9567.694973595288
1777478478828462,351332.67933420104,-10040.920354864686
1777478478838462,347062.3419277267,-10422.972740364921
1777478478848460,306740.5126626229,-10749.82556372825
1777478478858462,355263.8648735958,-11016.170173563718
1777478478868457,346735.0606864536,-11290.965325419535
1777478478878460,337799.4334043501,-11583.20622695358
1777478478888459,352846.4535840509,-11836.394299287533
1777478478898462,351425.94132197957,-12226.880602941797
1777478478908460,397643.8490211036,-12637.11495717918
1777478478918457,475885.1170416148,-13042.636428694206
1777478478928459,458238.4771207414,-13422.028253014712
1777478478938456,379958.3005507705,-13744.650794647672
1777478478948456,417332.2259266657,-14182.41337981901
1777478478958462,421509.40346729715,-14730.486302519834
1777478478968460,442045.03874926036,-15378.755107176366
1777478478978462,440369.41631839407,-15980.280945980967
1777478478988461,490695.80919493234,-16460.95808025421
1777478478998462,489764.8757929609,-16941.08438803345
1777478479008462,525020.8324815842,-17350.115263426378
1777478479018462,568159.1934296599,-17743.23435022276
1777478479028460,480416.60944626754,-18192.849896911393
1777478479038462,607075.8441119047,-18512.645653585358
1777478479048461,608233.0074389337,-18869.363161014677
1777478479058461,630846.341402371,-19144.88415041855
1777478479068459,619600.3162512514,-19413.359890749496
1777478479078442,566307.2655687318,-19598.18868945711
1777478479088461,500270.5880514518,-19280.83228700304
1777478479098462,451254.25332865433,-19209.879139609755
1777478479108460,477841.6395632604,-18983.52505303934
1777478479118459,460146.03289806325,-18740.875514467836
1777478479128462,513448.8002032256,-18568.896637579972
1777478479138459,510980.4668279504,-18354.449181687323
1777478479148441,476771.98142526526,-18367.434759259748
1777478479158353,509480.9536832765,-18533.135312121325
1777478479168456,598336.5751473842,-18632.360663123905
1777478479178452,480644.0962571621,-18242.28445314962
1777478479188462,458021.028389226,-18500.51990505429
1777478479198460,522392.34991078044,-18621.785768711063
1777478479208459,479046.30850038567,-18792.222538830458
1777478479218462,517897.8051861796,-19086.756043389585
1777478479228462,555532.3273585305,-19382.341795635683
1777478479238451,621946.8939810559,-19576.396756187925
1777478479248458,552194.8169083821,-19308.78178942411
1777478479258455,500932.4849277643,-19183.376139251086
1777478479268462,518377.1696884155,-18955.11490685152
1777478479278455,550842.8707944544,-18758.713187601876
1777478479288458,607952.057207002,-18726.816545769656
1777478479298450,617550.0879122623,-18523.96129917933
1777478479308460,577581.3375376723,-18401.404605765376
1777478479318462,465097.14301902195,-18324.68770734409
1777478479328456,557144.2903772511,-18153.166007590607
1777478479338461,578045.1281398201,-17997.109120287183
1777478479348458,568540.5006769624,-17822.004000749883
1777478479358458,553664.5622734319,-17687.248601997308
1777478479368424,576785.4734147316,-17559.260871422528
1777478479378426,513557.8574449957,-17377.083136965706
1777478479388458,568722.1931834681,-17187.70693378042
1777478479398456,580267.5668122682,-17010.724895758285
1777478479408460,483915.11920747824,-16748.177024604385
1777478479418461,432742.14844619564,-16346.976098614177
1777478479428460,459642.43409342505,-15977.856411353221
1777478479438462,479855.9197808922,-15530.364946259653
1777478479448462,475377.20583908027,-15194.169617056426
1777478479458460,445127.56266723946,-14803.432216485586
1777478479468456,465628.2500707349,-14331.257862850407
1777478479478462,433437.7582267351,-13762.418277334686
1777478479488459,405072.0668159686,-13300.16948112401
1777478479498460,430447.98945264163,-12985.653566604504
1777478479508454,447157.87253217126,-12901.487420923322
1777478479518448,360111.2296539438,-12616.300305080016
1777478479528453,367120.20836691605,-12378.229278312247
1777478479538461,397931.40708479553,-12237.50274762797
1777478479548456,362121.2540491865,-12050.9640104167
1777478479558461,379153.026344329,-12010.79123730133
1777478479568441,432134.7497485151,-12134.249023848797
1777478479578445,302434.74365448515,-11921.104603314989
1777478479588446,275738.6395413037,-11943.071100373185
1777478479598454,333461.0767285853,-12069.698717810275
1777478479608457,362529.70189231785,-12138.369877024386
1777478479618455,375253.324311227,-12341.013615957088
1777478479628458,362788.3181703992,-12551.823928027623
1777478479638459,375176.9926198846,-12720.211423937906
1777478479648459,340358.06965541554,-12879.150747793714
1777478479658448,399045.07670969225,-13165.899290712761
1777478479668461,368465.1026380113,-13456.798907867402
1777478479678443,427459.90466514,-13700.500935734963
1777478479688459,439501.55515282,-13817.86382802211
1777478479698462,401080.1071887956,-13926.036357775056
1777478479708462,459580.8397912995,-14021.61718366126
1777478479718437,481452.1262626739,-14103.774705825661
1777478479728444,509476.0630688752,-14196.25710465318
1777478479738457,490680.9457352645,-14237.775553927535
1777478479748459,463422.76000739663,-14360.902198359883
1777478479758460,477697.07356171095,-14493.330422866602
1777478479768454,579879.1428415488,-14616.988054060237
1777478479778451,657164.6277418621,-14715.955330489258
1777478479788459,516130.0445230763,-14673.466330226249
1777478479798456,464450.8462488727,-14800.986823434801
1777478479808462,461626.648800292,-14966.658298764534
1777478479818461,503288.6448432197,-15138.210556434606
1777478479828435,515526.70313601935,-15315.754334784915
1777478479838462,445700.7677749378,-15646.665626652066
1777478479848458,443801.4663189738,-16088.818334094916
1777478479858461,478735.6789513633,-16387.740908321677
1777478479868460,456521.38669467834,-16662.733471796222
1777478479878462,512623.4359403796,-17021.999210673777
1777478479888462,544360.2995158134,-17465.890453108055
1777478479898452,526529.1326225568,-17850.85798269302
1777478479908462,571642.9201133507,-18121.08752188891
1777478479918452,551740.6590963345,-18411.494990732048
1777478479928462,551659.8937689285,-18613.828212954246
1777478479938459,589643.3693124207,-18861.17272271538
1777478479948460,591546.7068454247,-19022.99263904092
1777478479958456,577843.8518170791,-19255.845921806
1777478479968462,621930.7969439597,-19405.097502178305
1777478479978458,587356.3397099889,-19627.230948254266
1777478479988460,556601.7817367647,-19875.534853941008
1777478479998457,533199.5713115168,-20147.912298542673
1777478480008454,577515.613395166,-20300.833125267836
1777478480018368,642600.9372542145,-20461.828122783147
1777478480028446,696117.3741330677,-20531.794033976654
1777478480038456,716108.3548444376,-20619.146011504017
1777478480048435,658089.6979613934,-20616.93936708551
1777478480058461,702911.2197694499,-20439.05012986421
1777478480068450,804434.0074748369,-20362.482020657004
1777478480078458,900600.8226993318,-20268.207949082942
1777478480088440,845085.2498209054,-20360.140791096033
1777478480098459,583757.4936307515,-20446.410931737468
1777478480108461,737950.6984871059,-20126.635755217158
1777478480118459,663865.7937961069,-19836.68208627474
1777478480128462,565368.7537413031,-19491.480524179944
1777478480138460,534943.9626444569,-19178.491833564043
1777478480148461,589784.8742630102,-18823.476382423818
1777478480158461,645062.1789668842,-18583.38560072926
1777478480168457,565091.8500723166,-18236.0200454054
1777478480178461,573313.96212444,-17713.586016336234
1777478480188455,482805.2016186287,-17232.864101229745
1777478480198454,445867.279061847,-16769.775755288683
1777478480208461,491336.60810305865,-16283.83658804825
1777478480218461,491058.6371696315,-15742.961536198118
1777478480228462,455882.30995029374,-15142.169458065251
1777478480238462,442355.770712608,-14420.76870971972
1777478480248461,449884.99020879203,-13656.942230275698
1777478480258460,371223.094404747,-12985.926092544343
1777478480268462,396692.9480603958,-12333.878900118994
1777478480278462,340114.89077641454,-11667.558101821742
1777478480288461,372452.560110409,-11123.142404307868
1777478480298455,306322.81349036045,-10626.598020121515
1777478480308461,322233.85465658875,-10165.522179631196
1777478480318455,325068.0117563897,-9768.133069412264
1777478480328462,331765.81198990677,-9381.851226376832
1777478480338462,285511.65686185,-8965.165303759568
1777478480348458,312935.80998202885,-8745.40616607404
1777478480358462,309878.5092588368,-8463.155369960577
1777478480368460,292462.11045550107,-8274.582518684849
1777478480378436,336342.46880065213,-8314.211927328714
1777478480388451,268178.85666204797,-8266.389563167
1777478480398427,306375.2787165973,-8298.202164425624
1777478480408458,294281.4853128742,-8024.528419582016
1777478480418458,254681.65863003978,-7876.3090766487585
1777478480428441,312835.6054725339,-7946.770732176564
1777478480438445,165953.5408588625,-7812.140715278299
1777478480448457,199623.79787464044,-7827.238965095769
1777478480458461,214263.193006827,-8018.0870950273365
1777478480468461,243887.4436137518,-8193.652306177073
1777478480478451,256344.01449286676,-8322.02527377118
1777478480488456,259812.70059914465,-8516.472756325862
1777478480498460,242445.56911393325,-8824.29303823623
1777478480508456,296421.1486939203,-9158.058919294866
1777478480518461,303030.9123536387,-9493.268521469496
1777478480528454,276637.61816941615,-9692.870390893415
1777478480538439,313084.6056284733,-9838.393676267886
1777478480548460,344311.9005747266,-9914.790241019284
1777478480558453,217348.8878094856,-9952.151828582968
1777478480568430,241943.8039047323,-10047.378325583282
1777478480578461,383688.75651835115,-10070.155222871266
1777478480588433,467646.5972213405,-10032.871998961073
1777478480598415,517361.31371126114,-10058.11545916877
1777478480608462,505124.8807165778,-10079.096970685529
1777478480618403,509764.71288064535,-10052.460533786974
1777478480628458,335030.9332978574,-10105.09810774996
1777478480638460,388990.782878254,-10261.068796569978
1777478480648460,386849.04418154183,-10361.456224569922
1777478480658451,393996.34713438177,-10449.153363980582
1777478480668459,326266.73813627445,-10589.566883835698
1777478480678461,345201.6339344525,-10773.843459655865
1777478480688458,349521.31639319786,-10985.270589972617
1777478480698462,376796.5725056351,-11201.619260039142
1777478480708458,380723.0223261667,-11515.296279857019
1777478480718459,368602.1444519217,-11959.975691480307
1777478480728459,415147.4409341202,-12517.398467361132
1777478480738460,334963.92596407596,-13025.333561363155
1777478480748462,421799.10521585355,-13506.002381698045
1777478480758461,414491.2470256106,-13871.866776663097
1777478480768461,389388.348228441,-14239.598018840947
1777478480778461,493308.0529665815,-14562.612740568251
1777478480788462,459817.1204773846,-14871.5091959534
1777478480798455,488003.8339665447,-15151.227268605815
1777478480808459,529213.547383568,-15333.046202102754
1777478480818460,506959.89260595397,-15630.196071256229
1777478480828459,449818.5338385836,-16050.281518729593
1777478480838459,456271.8986666159,-16474.974427124987
1777478480848462,510530.9295558563,-16779.48452634269
1777478480858461,594553.4656252975,-17045.924573915032
1777478480868462,561042.0882912608,-17383.896008951124
1777478480878459,559609.6112696504,-17692.801340192946
1777478480888455,476835.0568022792,-17990.769273129466
1777478480898461,569757.2831767759,-18229.07451942126
1777478480908459,569115.6655426833,-18496.2496635887
1777478480918458,516846.09950133966,-18819.980364785675
1777478480928462,583418.1008753311,-18990.84523429998
1777478480938455,580587.7670566961,-19208.61381687728
1777478480948456,550553.7808388112,-19402.22045816864
1777478480958460,526817.2856027355,-19587.31937959354
1777478480968460,537132.9067420843,-19687.85372472314
1777478480978445,478592.65911992884,-19846.948251169037
1777478480988371,454855.67927494046,-19943.451087602636
1777478480998462,407939.0126238825,-20012.291474646056
1777478481008462,488654.45400236663,-19988.90571068565
1777478481018457,655656.9504598936,-19607.4099947274
1777478481028457,564397.8572128597,-19581.674471430008
1777478481038449,653407.7280587645,-19438.122344643736
1777478481048451,693661.8584010333,-19226.326519126585
1777478481058455,645094.2710208341,-19024.656129797648
1777478481068462,611746.0994875492,-18638.45549753284
1777478481078460,570843.5992875565,-18075.436233983717
1777478481088461,519733.4387858905,-17375.322772654603
1777478481098462,500861.3185382391,-16773.0971849059
1777478481108461,544576.6405592595,-16177.332240293857
1777478481118459,481605.0911351157,-15680.526824949904
1777478481128459,410251.3600649299,-15121.193605291068
1777478481138461,481262.32037360827,-14457.865961618028
1777478481148462,419266.7293499193,-13751.50068229255
1777478481158462,382441.90061088826,-13015.195450365258
1777478481168462,331417.7258450985,-12341.214730006635
1777478481178462,398468.9337345938,-11645.90467853706
1777478481188462,327221.8082282047,-10907.437637265799
1777478481198462,326631.90921068046,-10217.95313633899
1777478481208462,279635.8067030831,-9459.206395858673
1777478481218461,267082.31814369845,-8792.290315551953
1777478481228459,282906.7661133194,-8179.625995472463
1777478481238462,228032.39838939105,-7524.8956149208
1777478481248459,266452.52920948394,-7155.993827474976
1777478481258462,241128.36063171775,-6784.725833205556
1777478481268461,235473.53901669304,-6421.941512154786
1777478481278457,216543.3933336777,-6069.42163856808
1777478481288462,211979.62622893386,-5856.189962044873
1777478481298459,197354.9406069185,-5598.858935954296
1777478481308462,217293.86859213308,-5472.407301118286
1777478481318456,203443.78346949597,-5242.904509011136
1777478481328462,159251.72281318638,-4977.793835941011
1777478481338451,190575.6294543514,-4895.941072775168
1777478481348453,149073.0290239799,-4611.94672626834
1777478481358456,139581.36784998054,-4455.770604912734
1777478481368457,149028.8807809631,-4462.532448413143
1777478481378453,177468.48160344778,-4672.505080736185
1777478481388460,133918.9634466778,-4408.636137579853
1777478481398445,149456.26998486818,-4425.454953972795
1777478481408450,145289.2568397471,-4492.378633987361
1777478481418452,152906.4468907003,-4549.938459269302
1777478481428444,158112.84732075213,-4642.185463928634
1777478481438456,143460.85654996923,-4794.462075367143
1777478481448459,158980.8028767246,-5172.959712036993
1777478481458462,195248.6967930551,-5628.295938679046
1777478481468462,181701.0047554553,-6012.504452662364
1777478481478457,193625.59750705672,-6456.623921298389
1777478481488460,217891.49627326356,-6899.301964120469
1777478481498447,226772.92655426037,-7315.736229076157
1777478481508454,243335.17392964935,-7808.041465557362
1777478481518461,253186.4877026285,-8285.15614358852
1777478481528455,270427.8204815021,-8698.40933675189
1777478481538462,301889.31867770746,-9160.814379668902
1777478481548461,281910.8819714958,-9573.47373365166
1777478481558453,336519.56798691483,-9909.487943564625
1777478481568459,327403.3551397325,-10203.475906264859
1777478481578461,356300.2969414266,-10525.671443508796
1777478481588458,336643.5258130086,-10872.412757989654
1777478481598462,372543.1834272702,-11214.900679870958
1777478481608462,367924.9059864244,-11599.562388012777
1777478481618462,387879.6912983381,-11944.836668705191
1777478481628459,400098.9585035633,-12322.572373334644
1777478481638462,380795.0615193941,-12771.78271078488
1777478481648458,382538.4939947317,-13268.43627426659
1777478481658462,418772.54626429256,-13777.674272322507
1777478481668462,456381.5299915733,-14286.960386814624
1777478481678462,464006.76290478796,-14765.143180314562
1777478481688460,482169.1053424034,-15145.61558316189
1777478481698457,437773.9094424947,-15561.942096711571
1777478481708457,513439.0186722385,-15903.041032215378
1777478481718462,465768.3390277552,-16236.761688074515
1777478481728462,484659.5763628268,-16544.927135393227
1777478481738458,514373.0733567625,-16832.597767029354
1777478481748461,462948.7495790455,-17225.340426723673
1777478481758461,578975.3339407707,-17620.488024190847
1777478481768459,517779.9708006876,-18033.38837126561
1777478481778455,591852.9430158725,-18348.87047269591
1777478481788462,538562.1217286829,-18615.789584904178
1777478481798461,601845.739232489,-18833.805792940646
1777478481808445,627145.4955969839,-18982.47087670058
1777478481818461,566951.9529597632,-19136.522420532438
1777478481828462,566253.695681631,-19315.596512989916
1777478481838449,699269.6322258853,-19368.598700007726
1777478481848462,705400.2212362043,-19398.689472214908
1777478481858458,605158.0788145186,-19614.04986443619
1777478481868459,564828.980846998,-19730.046698104492
1777478481878462,484804.8644701826,-19872.419051538967
1777478481888423,576123.0735471614,-19871.78664885645
1777478481898427,693807.4583318097,-19964.059675672546
1777478481908461,608681.2392505625,-20069.5890475168
1777478481918456,549893.5423562768,-19834.39624723858
1777478481928459,573161.0864934073,-19796.64339728932
1777478481938458,612474.070005559,-19706.508258615217
1777478481948462,651247.1322486937,-19579.48922009869
1777478481958410,726752.7468621612,-19478.66299584186
1777478481968462,835654.9974887889,-19432.54379634808
1777478481978446,916101.3515653322,-19378.98278310022
1777478481988454,996148.8460799579,-19264.71364929649
1777478481998461,613387.1109857539,-19174.769357478322
1777478482008453,538719.7785269854,-18949.600859944312
1777478482018461,515682.1946508287,-18489.83968144498
1777478482028462,542936.518356601,-18011.923132985055
1777478482038458,580656.748633886,-17530.669875505548
1777478482048458,505251.5257314654,-17112.42965596008
1777478482058461,490982.1915453256,-16620.80611977553
1777478482068460,480522.89417534583,-16187.306373410602
1777478482078461,487488.52184820763,-15699.068324934044
1777478482088456,515511.7623270234,-15301.849683583308
1777478482098458,517596.3162662171,-14891.4246075583
1777478482108456,449295.4489801463,-14535.992547631948
1777478482118461,469113.1203065862,-14123.52352434606
1777478482128458,413520.07272370363,-13631.5605759295
1777478482138462,434043.27505231265,-13136.298298317646
1777478482148461,433905.0047663914,-12677.651754005583
1777478482158458,388431.6878322171,-12118.525496145516
1777478482168460,415787.68469278526,-11642.138146538351
1777478482178462,405007.66938799026,-11211.92297720848
1777478482188462,337851.9833722011,-10723.742304855065
1777478482198459,387882.86706564797,-10310.283204022675
1777478482208456,290957.45338656876,-9902.902729740794
1777478482218461,322187.47302489897,-9513.956451530908
1777478482228460,298214.0666189604,-9136.677243379474
1777478482238462,286096.4883630587,-8799.000068379855
1777478482248462,332570.56340640655,-8553.137223380927
1777478482258458,257029.89832234388,-8219.733263546546
1777478482268460,245852.72075802597,-8051.086813889385
1777478482278447,288670.3168087845,-7893.514832448514
1777478482288458,257980.7009444768,-7615.3053243917775
1777478482298457,237506.53683070443,-7402.45694843657
1777478482308458,262893.8506950149,-7293.841730914926
1777478482318459,261650.98163245557,-7196.958223821151
1777478482328458,258999.71536471558,-7040.5642567182695
1777478482338446,212397.22713862712,-6816.595754856002
1777478482348462,204964.88593444717,-6600.450020223576
1777478482358451,238324.13854160218,-6510.862798800736
1777478482368445,208858.6260097749,-6435.0623078175395
1777478482378457,243729.25811931404,-6601.30400258183
1777478482388449,171624.36990552855,-6411.775966280753
1777478482398453,180044.2271939276,-6356.930782772028
1777478482408458,165290.7234240858,-6435.402577414923
1777478482418430,216626.1899381576,-6595.500177619691
1777478482428453,218415.96573367575,-6804.4596145047435
1777478482438453,202661.01356227987,-7065.2314333513605
1777478482448458,223304.82838543775,-7357.129850024626
1777478482458462,226798.3115646426,-7641.358904611216
1777478482468459,238413.68054061764,-7921.514168325969
1777478482478461,256446.38985614537,-8241.611902921906
1777478482488452,274698.3904900724,-8594.725409803854
1777478482498455,280258.2627065077,-8926.208345686742
1777478482508458,317114.9901982535,-9106.02038624156
1777478482518440,310367.12805056944,-9244.681556626
1777478482528458,324366.44897022756,-9374.370597145744
1777478482538454,315807.41130369983,-9597.288399827292
1777478482548462,308852.6869162301,-9898.468997992943
1777478482558462,359294.5349870087,-10236.750627189283
1777478482568461,297317.14391775936,-10594.78563624463
1777478482578462,305087.89177495515,-10974.782468427855
1777478482588462,367158.64126633474,-11329.265921379203
1777478482598462,375469.6877779639,-11629.825417984792
1777478482608460,369956.65073890355,-11928.266231316758
